age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,predicted_pd,expected_loss,decision,risk_bucket,interest_rate_model
35,Self-Employed,3.5,80308,576,0.9,106,22704,0,1,0,Personal Loan,Home Improvement,100000,16.99,0.283,1.245,0.415,0,0.13174015,5928.306877613068,1,"(0.0578, 0.202]",0.1259246
30,Employed,7.2,78439,486,0.5,301,7614,0,1,1,Personal Loan,Debt Consolidation,3900,15.12,0.097,0.05,0.017,0,0.20660321,362.5886408239603,1,"(0.202, 0.372]",0.17645717
39,Employed,15.9,58085,673,8.5,722,17460,0,0,0,Personal Loan,Debt Consolidation,53100,11.19,0.301,0.914,0.305,1,0.80590355,19257.065421938896,0,"(0.77, 0.839]",0.5809849
28,Employed,4.4,71319,573,6.0,79,29199,0,0,0,Personal Loan,Home Improvement,100000,16.46,0.409,1.402,0.467,0,0.18493792,8322.20658659935,1,"(0.0578, 0.202]",0.1618331
31,Employed,6.6,75080,571,9.5,1551,8229,0,0,0,Personal Loan,Personal,97800,16.15,0.11,1.303,0.434,0,0.24510993,10787.288047224283,1,"(0.202, 0.372]",0.2024492
52,Self-Employed,25.3,65428,711,8.7,3847,7984,0,0,0,Personal Loan,Education,47100,9.54,0.122,0.72,0.24,1,0.8384834,17771.655518710613,0,"(0.77, 0.839]",0.60297626
44,Employed,24.3,64919,709,8.1,182,44991,0,0,0,Personal Loan,Personal,24600,11.33,0.693,0.379,0.126,0,0.20010236,2215.1331147551537,1,"(0.0578, 0.202]",0.17206909
29,Employed,10.1,37512,707,8.4,909,8404,0,1,0,Personal Loan,Home Improvement,57500,10.17,0.224,1.533,0.511,1,0.8237327,21314.082942903042,0,"(0.77, 0.839]",0.59301955
33,Self-Employed,10.2,64794,764,2.1,164,12756,0,0,0,Personal Loan,Education,100000,9.25,0.197,1.543,0.514,1,0.734233,33040.485978126526,0,"(0.604, 0.77]",0.53260726
34,Employed,0.9,38383,635,15.9,1438,362,1,3,0,Personal Loan,Business,68700,13.74,0.009,1.79,0.597,0,0.34114504,10546.498868465425,1,"(0.202, 0.372]",0.2672729
44,Employed,24.3,166042,673,11.4,7166,68112,0,0,0,Personal Loan,Medical,100000,11.61,0.41,0.602,0.201,1,0.7432549,33446.470499038696,0,"(0.604, 0.77]",0.53869706
18,Employed,0.0,20493,655,1.6,21,4281,0,2,1,Personal Loan,Personal,23400,11.1,0.209,1.142,0.381,0,0.5093763,5363.732306957245,0,"(0.372, 0.604]",0.38082898
46,Employed,17.8,25092,538,5.7,1472,3794,0,0,0,Personal Loan,Personal,30500,16.98,0.151,1.216,0.405,0,0.22042589,3025.3453250974417,1,"(0.202, 0.372]",0.18578747
24,Self-Employed,1.1,50168,596,5.7,50,21216,0,1,0,Personal Loan,Education,48200,16.22,0.423,0.961,0.32,0,0.2221061,4817.481290102005,1,"(0.202, 0.372]",0.18692161
39,Employed,0.3,60141,680,12.1,4783,7915,0,0,0,Personal Loan,Home Improvement,18800,11.47,0.132,0.313,0.104,1,0.77188355,6530.134810209274,0,"(0.77, 0.839]",0.55802137
42,Student,1.0,22646,598,13.7,2720,5998,0,1,3,Personal Loan,Personal,38100,16.35,0.265,1.682,0.561,0,0.18214871,3122.939631119371,1,"(0.0578, 0.202]",0.15995038
33,Employed,2.8,99348,669,4.0,2651,24761,0,0,0,Personal Loan,Personal,100000,11.66,0.249,1.007,0.336,1,0.6313942,28412.739336490635,0,"(0.604, 0.77]",0.4631911
30,Employed,6.5,50547,659,0.0,0,8672,0,0,0,Personal Loan,Medical,61100,11.46,0.172,1.209,0.403,0,0.62709683,17242.027390301228,0,"(0.604, 0.77]",0.46029037
50,Employed,32.0,93186,625,15.9,2862,3843,0,0,0,Personal Loan,Personal,64500,13.38,0.041,0.692,0.231,1,0.6065328,17604.61487174034,0,"(0.604, 0.77]",0.44640964
32,Employed,9.6,101712,674,9.9,10706,24135,0,0,0,Personal Loan,Home Improvement,100000,11.51,0.237,0.983,0.328,1,0.80590355,36265.65992832184,0,"(0.77, 0.839]",0.5809849
40,Employed,17.8,20726,704,10.3,1188,14190,0,1,0,Personal Loan,Personal,18600,10.45,0.685,0.897,0.299,0,0.20190813,1689.9710185825825,1,"(0.0578, 0.202]",0.17328799
53,Self-Employed,8.5,154730,647,12.7,1569,40295,0,0,0,Personal Loan,Debt Consolidation,100000,14.09,0.26,0.646,0.215,0,0.6065328,27293.976545333866,0,"(0.604, 0.77]",0.44640964
21,Employed,1.1,35778,617,1.8,889,16297,0,2,0,Personal Loan,Personal,32600,14.61,0.456,0.911,0.304,0,0.2582856,3789.0499261021614,1,"(0.202, 0.372]",0.21134278
18,Student,1.4,16077,577,1.4,25,7827,0,1,0,Personal Loan,Personal,14200,16.37,0.487,0.883,0.294,0,0.11253382,719.0911267697811,1,"(0.0578, 0.202]",0.11296032
37,Employed,14.0,62783,740,15.1,17305,8990,0,0,0,Personal Loan,Debt Consolidation,87900,9.81,0.143,1.4,0.467,1,0.82519376,32640.539286732674,0,"(0.77, 0.839]",0.59400576
37,Self-Employed,7.0,30932,618,7.7,436,3709,0,0,0,Personal Loan,Education,25000,14.76,0.12,0.808,0.269,1,0.6336839,7128.944098949433,0,"(0.604, 0.77]",0.46473664
18,Employed,0.0,17503,642,0.9,15,2212,0,2,0,Personal Loan,Debt Consolidation,11700,14.08,0.126,0.668,0.223,0,0.35132533,1849.72787886858,1,"(0.202, 0.372]",0.2741446
22,Employed,2.1,25437,544,2.9,29,11341,0,1,0,Personal Loan,Education,2100,16.47,0.446,0.083,0.028,0,0.21001,198.45945663750175,1,"(0.202, 0.372]",0.17875674
19,Employed,0.7,17671,683,0.2,73,10544,0,0,0,Personal Loan,Medical,16100,12.92,0.597,0.911,0.304,0,0.18145475,1314.6396486461163,1,"(0.0578, 0.202]",0.15948196
39,Employed,4.4,67230,694,8.9,995,23380,0,0,0,Personal Loan,Medical,100000,12.61,0.348,1.487,0.496,1,0.7730994,34789.47401046753,0,"(0.77, 0.839]",0.5588421
30,Employed,0.2,20663,694,8.1,105,4053,0,0,1,Personal Loan,Personal,29900,11.61,0.196,1.447,0.482,0,0.6921909,9313.428364992142,0,"(0.604, 0.77]",0.50422883
18,Student,1.1,15000,630,0.6,58,5165,0,0,0,Personal Loan,Medical,19600,14.73,0.344,1.307,0.436,0,0.2830264,2496.2928235530853,1,"(0.202, 0.372]",0.22804281
48,Employed,25.1,29237,588,19.0,921,4010,0,4,0,Personal Loan,Education,38700,15.57,0.137,1.324,0.441,0,0.2419087,4212.839997857809,1,"(0.202, 0.372]",0.20028837
18,Self-Employed,1.0,53399,664,1.5,1274,5667,0,0,0,Personal Loan,Debt Consolidation,49500,12.56,0.106,0.927,0.309,0,0.62255365,13867.382477223875,0,"(0.604, 0.77]",0.4572237
25,Employed,4.6,31251,622,6.7,161,5487,0,1,1,Personal Loan,Home Improvement,22400,13.11,0.176,0.717,0.239,1,0.5967272,6015.010099411011,0,"(0.372, 0.604]",0.43979084
33,Employed,15.0,34729,698,11.3,270,7549,0,1,0,Personal Loan,Personal,1500,11.59,0.217,0.043,0.014,1,0.80724317,544.8891386389732,0,"(0.77, 0.839]",0.5818891
42,Student,0.2,15097,605,6.4,7142,3837,0,1,0,Personal Loan,Personal,19100,13.33,0.254,1.265,0.422,1,0.43852556,3769.127166867256,0,"(0.372, 0.604]",0.33300474
32,Self-Employed,1.8,104348,624,3.3,228,38910,0,0,0,Personal Loan,Personal,100000,14.72,0.373,0.958,0.319,0,0.33864784,15239.152908325195,1,"(0.202, 0.372]",0.26558727
55,Student,1.5,38613,685,16.6,632,11673,0,1,0,Personal Loan,Education,73100,12.94,0.302,1.893,0.631,1,0.72810805,23951.114253401756,0,"(0.604, 0.77]",0.5284729
44,Employed,9.9,82896,545,16.8,6187,37824,0,1,0,Personal Loan,Personal,100000,15.37,0.456,1.206,0.402,0,0.16928256,7617.715001106262,1,"(0.0578, 0.202]",0.15126573
49,Employed,22.3,58035,567,7.8,1117,11797,0,0,0,Personal Loan,Medical,26400,15.98,0.203,0.455,0.152,1,0.27653554,3285.242224931717,1,"(0.202, 0.372]",0.22366148
18,Employed,0.0,24852,593,0.6,28,8414,0,1,3,Personal Loan,Home Improvement,31900,16.47,0.339,1.284,0.428,0,0.09512925,1365.580404996872,1,"(0.0578, 0.202]",0.10121224
28,Employed,5.6,72754,577,5.3,130,10358,0,0,0,Personal Loan,Business,100000,15.04,0.142,1.374,0.458,0,0.19665384,8849.422931671143,1,"(0.0578, 0.202]",0.16974133
44,Self-Employed,10.4,56152,581,12.5,2624,22403,0,1,0,Personal Loan,Personal,6000,15.84,0.399,0.107,0.036,0,0.2598751,701.662740111351,1,"(0.202, 0.372]",0.21241568
52,Employed,25.3,41236,687,24.6,1243,15372,0,0,0,Personal Loan,Education,66800,12.38,0.373,1.62,0.54,1,0.7432591,22342.36771345139,0,"(0.604, 0.77]",0.53869987
44,Self-Employed,19.2,31588,735,23.4,62315,1555,0,1,0,Personal Loan,Debt Consolidation,26900,10.33,0.049,0.852,0.284,1,0.8371115,10133.23438167572,0,"(0.77, 0.839]",0.60205024
52,Employed,21.1,35803,697,20.3,6892,9606,0,0,0,Personal Loan,Education,14600,12.37,0.268,0.408,0.136,1,0.8161948,5362.3996567726135,0,"(0.77, 0.839]",0.58793145
43,Employed,5.7,57682,645,9.2,644,12287,0,0,0,Personal Loan,Personal,88900,14.81,0.213,1.541,0.514,1,0.5444973,21782.614931166172,0,"(0.372, 0.604]",0.40453568
29,Self-Employed,1.3,75446,648,2.4,138,22624,0,1,0,Personal Loan,Debt Consolidation,16400,14.84,0.3,0.217,0.072,0,0.43285924,3194.5012056827545,0,"(0.372, 0.604]",0.32917997
51,Employed,7.7,39663,671,14.9,4689,4078,0,0,0,Personal Loan,Education,16100,12.51,0.103,0.406,0.135,1,0.8161948,5913.331128358841,0,"(0.77, 0.839]",0.58793145
33,Self-Employed,3.7,30599,559,13.1,255,11126,0,1,1,Personal Loan,Debt Consolidation,44300,15.21,0.364,1.448,0.483,0,0.23707804,4726.150744110346,1,"(0.202, 0.372]",0.19702768
37,Employed,2.2,37535,637,7.3,154,13341,0,0,0,Personal Loan,Medical,52800,13.92,0.355,1.407,0.469,0,0.52592605,12496.003031730652,0,"(0.372, 0.604]",0.39200008
43,Employed,9.3,28647,566,15.2,688,8874,0,0,0,Personal Loan,Business,41300,15.36,0.31,1.442,0.481,0,0.24510993,4555.368060842156,1,"(0.202, 0.372]",0.2024492
18,Employed,0.0,30846,701,0.3,72,8111,0,0,0,Personal Loan,Personal,51100,10.49,0.263,1.657,0.552,0,0.64159274,14753.425079584122,0,"(0.604, 0.77]",0.4700751
53,Employed,30.7,15000,649,17.6,2861,3486,0,1,0,Personal Loan,Education,3300,13.86,0.232,0.22,0.073,1,0.6401354,950.6010800600052,0,"(0.604, 0.77]",0.46909142
29,Employed,2.3,25651,511,3.7,21,3087,0,0,1,Personal Loan,Personal,9500,16.05,0.12,0.37,0.123,0,0.18777472,802.7369186282159,1,"(0.0578, 0.202]",0.16374794
48,Employed,23.7,102348,690,9.4,2187,16396,0,0,0,Personal Loan,Home Improvement,93100,12.52,0.16,0.91,0.303,1,0.80590355,33763.32939326763,0,"(0.77, 0.839]",0.5809849
31,Employed,6.6,17414,612,10.4,2025,1779,0,1,0,Personal Loan,Personal,32800,13.77,0.102,1.884,0.628,1,0.54199225,7999.805567264557,0,"(0.372, 0.604]",0.40284476
46,Self-Employed,22.3,32247,649,3.1,59,2344,0,0,0,Personal Loan,Personal,9400,14.09,0.073,0.291,0.097,1,0.48457876,2049.7681483626366,0,"(0.372, 0.604]",0.36409065
25,Employed,1.2,37280,673,0.2,28,11322,0,0,0,Personal Loan,Personal,54400,12.58,0.304,1.459,0.486,1,0.54147124,13255.216026306152,0,"(0.372, 0.604]",0.4024931
18,Employed,0.0,42456,589,0.3,538,15710,0,0,0,Personal Loan,Business,33100,15.49,0.37,0.78,0.26,0,0.12671192,1887.3740469664335,1,"(0.0578, 0.202]",0.12253054
31,Employed,11.1,62173,643,12.4,4061,7722,0,0,0,Personal Loan,Education,100000,13.05,0.124,1.608,0.536,1,0.5781277,26015.745699405674,0,"(0.372, 0.604]",0.42723614
28,Student,1.2,22638,573,0.6,332,3183,0,1,1,Personal Loan,Business,7500,15.51,0.141,0.331,0.11,0,0.16036595,541.2350948899984,1,"(0.0578, 0.202]",0.14524701
33,Self-Employed,6.8,62726,776,10.1,10009,13752,0,2,0,Personal Loan,Business,14800,9.71,0.219,0.236,0.079,1,0.794234,5289.5982921123505,0,"(0.77, 0.839]",0.5731079
36,Self-Employed,6.5,114956,716,8.4,24346,35405,0,1,0,Personal Loan,Debt Consolidation,81200,10.73,0.308,0.706,0.235,1,0.8371115,30588.053226470947,0,"(0.77, 0.839]",0.60205024
22,Student,1.9,16422,688,1.6,80,1041,0,1,0,Personal Loan,Personal,8300,11.42,0.063,0.505,0.168,1,0.6587329,2460.3673481941223,0,"(0.604, 0.77]",0.4816447
34,Employed,5.1,31543,574,2.7,480,16558,0,0,0,Personal Loan,Debt Consolidation,41500,15.21,0.525,1.316,0.439,0,0.08883108,1658.92045609653,1,"(0.0578, 0.202]",0.09696098
30,Employed,0.5,78604,594,11.2,383,4559,0,0,0,Personal Loan,Business,21700,15.3,0.058,0.276,0.092,0,0.26308587,2569.033539444208,1,"(0.202, 0.372]",0.21458295
20,Employed,0.2,30662,627,1.3,73,19778,0,2,0,Personal Loan,Debt Consolidation,17400,14.15,0.645,0.567,0.189,0,0.22750784,1781.3864229619505,1,"(0.202, 0.372]",0.19056779
29,Employed,4.7,57382,806,10.7,854,14307,0,0,0,Personal Loan,Medical,99500,8.95,0.249,1.734,0.578,1,0.82519376,36948.050728440285,0,"(0.77, 0.839]",0.59400576
32,Self-Employed,5.6,38119,625,13.0,3411,10224,0,0,0,Personal Loan,Education,19000,14.04,0.268,0.498,0.166,1,0.6386228,5460.225114226342,0,"(0.604, 0.77]",0.4680704
18,Employed,0.0,16481,669,0.2,6,6239,1,2,0,Personal Loan,Personal,12900,11.47,0.379,0.783,0.261,0,0.3943913,2289.441486597061,1,"(0.372, 0.604]",0.30321413
18,Employed,0.0,15000,606,1.0,35,1976,0,0,1,Personal Loan,Debt Consolidation,3600,14.63,0.132,0.24,0.08,0,0.42164624,683.0669045448303,0,"(0.372, 0.604]",0.32161123
22,Employed,3.4,72691,635,2.8,161,25843,0,0,0,Personal Loan,Business,100000,14.16,0.356,1.376,0.459,0,0.365315,16439.174562692642,1,"(0.202, 0.372]",0.2835876
33,Employed,9.7,38313,626,6.3,2399,5740,0,1,0,Personal Loan,Personal,20300,13.89,0.15,0.53,0.177,1,0.5967272,5451.1029025912285,0,"(0.372, 0.604]",0.43979084
18,Employed,0.0,18980,688,1.0,12,2492,0,0,0,Personal Loan,Home Improvement,33100,12.03,0.131,1.744,0.581,0,0.5337207,7949.769411385059,0,"(0.372, 0.604]",0.39726144
19,Self-Employed,1.0,27107,508,1.9,74,2143,0,0,0,Personal Loan,Personal,47700,16.04,0.079,1.76,0.587,0,0.09755425,2094.0020095556974,1,"(0.0578, 0.202]",0.10284912
44,Employed,4.8,54167,687,0.4,562,7706,0,0,0,Personal Loan,Medical,79500,11.46,0.142,1.468,0.489,0,0.62709683,22434.38915759325,0,"(0.604, 0.77]",0.46029037
29,Self-Employed,1.3,25132,645,6.9,314,3185,0,2,0,Personal Loan,Debt Consolidation,30200,13.65,0.127,1.202,0.401,0,0.4049264,5502.949632704258,0,"(0.372, 0.604]",0.3103253
32,Student,1.8,22100,555,11.3,1772,6200,1,3,0,Personal Loan,Personal,25600,16.57,0.281,1.158,0.386,0,0.13060461,1504.5651054382324,1,"(0.0578, 0.202]",0.1251581
26,Self-Employed,3.7,83573,694,0.2,132,9300,0,0,0,Personal Loan,Business,12300,12.65,0.111,0.147,0.049,1,0.7166269,3966.5297949314117,0,"(0.604, 0.77]",0.5207231
31,Self-Employed,1.9,61769,601,2.7,6978,9383,0,2,0,Personal Loan,Personal,20000,13.87,0.152,0.324,0.108,0,0.41154686,3703.9217054843903,0,"(0.372, 0.604]",0.31479412
32,Employed,7.8,65651,519,2.6,1797,9728,0,0,0,Personal Loan,Home Improvement,40600,15.76,0.148,0.618,0.206,0,0.18363538,3355.0184628367424,1,"(0.0578, 0.202]",0.16095388
19,Employed,0.5,26540,467,0.7,101,10619,0,0,0,Personal Loan,Education,52500,16.38,0.4,1.978,0.659,0,0.12472437,2946.6133173555136,1,"(0.0578, 0.202]",0.121188946
38,Student,1.2,15000,668,0.7,496,4784,1,1,0,Personal Loan,Personal,13800,12.54,0.319,0.92,0.307,0,0.43442455,2697.776451408863,0,"(0.372, 0.604]",0.33023655
30,Employed,11.1,20824,632,10.5,920,2626,0,2,0,Personal Loan,Debt Consolidation,17700,13.44,0.126,0.85,0.283,0,0.5340503,4253.710526525974,0,"(0.372, 0.604]",0.39748394
23,Employed,0.5,24005,570,4.3,679,4420,0,1,1,Personal Loan,Home Improvement,34600,15.07,0.184,1.441,0.48,0,0.097145736,1512.559112906456,1,"(0.0578, 0.202]",0.10257337
50,Employed,28.3,66936,652,5.2,674,14064,0,2,0,Personal Loan,Personal,72500,11.22,0.21,1.083,0.361,1,0.67058194,21877.73568928242,0,"(0.604, 0.77]",0.4896428
36,Self-Employed,1.3,250000,615,8.7,32190,24864,0,1,0,Personal Loan,Debt Consolidation,72300,14.81,0.099,0.289,0.096,1,0.5619829,18284.11461800337,0,"(0.372, 0.604]",0.41633847
43,Employed,20.6,37659,776,8.7,159,5344,0,0,0,Personal Loan,Education,71700,8.79,0.142,1.904,0.635,1,0.82519376,26624.876756072044,0,"(0.77, 0.839]",0.59400576
45,Employed,21.3,50820,657,3.7,12399,8660,0,0,0,Personal Loan,Debt Consolidation,27200,12.8,0.17,0.535,0.178,0,0.7199645,8812.365531921387,0,"(0.604, 0.77]",0.52297604
58,Self-Employed,12.6,54704,785,21.1,1168,6283,0,0,0,Personal Loan,Personal,87200,8.23,0.115,1.594,0.531,1,0.82519376,32380.603251457214,0,"(0.77, 0.839]",0.59400576
32,Employed,11.1,15000,643,10.1,1411,5547,0,1,0,Personal Loan,Debt Consolidation,8000,14.75,0.37,0.533,0.178,0,0.5446609,1960.7793331146243,0,"(0.372, 0.604]",0.40464613
43,Employed,3.0,23433,635,5.6,7,4682,0,0,0,Personal Loan,Medical,11600,14.64,0.2,0.495,0.165,1,0.5748872,3000.911267995835,0,"(0.372, 0.604]",0.42504886
57,Self-Employed,15.7,55081,752,5.7,1054,12977,0,1,0,Personal Loan,Personal,38800,8.8,0.236,0.704,0.235,1,0.82925576,14478.805564641954,0,"(0.77, 0.839]",0.5967476
40,Self-Employed,12.2,142765,716,15.4,606,30107,0,0,0,Personal Loan,Medical,100000,10.03,0.211,0.7,0.233,1,0.8384834,37731.75269365311,0,"(0.77, 0.839]",0.60297626
38,Self-Employed,2.8,63313,574,12.2,1229,17503,0,1,0,Personal Loan,Education,65400,15.17,0.276,1.033,0.344,0,0.2957825,8704.879165291786,1,"(0.202, 0.372]",0.23665318
48,Self-Employed,22.8,25458,607,5.7,2178,4443,0,0,0,Personal Loan,Personal,43500,13.48,0.175,1.709,0.57,1,0.51148087,10012.23798841238,0,"(0.372, 0.604]",0.3822496
22,Employed,3.7,15000,606,3.6,278,1947,0,1,0,Personal Loan,Education,24000,14.23,0.13,1.6,0.533,1,0.39978886,4317.719650268555,1,"(0.372, 0.604]",0.30685747
32,Employed,2.4,72435,596,12.0,4795,28951,0,0,0,Personal Loan,Business,56800,15.75,0.4,0.784,0.261,0,0.22563894,5767.331330180169,1,"(0.202, 0.372]",0.18930627
29,Student,0.9,83242,754,4.3,386,35878,0,2,0,Personal Loan,Personal,17400,8.48,0.431,0.209,0.07,1,0.6949724,5441.633859872818,0,"(0.604, 0.77]",0.5061064
45,Employed,15.7,68797,648,3.1,133,25315,0,1,0,Personal Loan,Business,47900,13.87,0.368,0.696,0.232,0,0.430147,9271.818417012691,0,"(0.372, 0.604]",0.32734922
33,Self-Employed,5.0,45960,629,10.7,12552,13640,0,1,0,Personal Loan,Home Improvement,62700,13.72,0.297,1.364,0.455,1,0.54199225,15292.311252057552,0,"(0.372, 0.604]",0.40284476
24,Employed,0.2,49402,584,3.7,748,15915,0,0,0,Personal Loan,Medical,60400,16.46,0.322,1.223,0.408,0,0.099616475,2707.575801461935,1,"(0.0578, 0.202]",0.10424112
23,Employed,4.3,71695,737,2.9,595,3327,0,0,0,Personal Loan,Personal,69100,9.82,0.046,0.964,0.321,1,0.77747613,24175.620321929455,0,"(0.77, 0.839]",0.56179637
40,Employed,11.1,31527,729,15.0,1276,5593,0,0,1,Personal Loan,Business,3700,10.17,0.177,0.117,0.039,1,0.8384834,1396.074849665165,0,"(0.77, 0.839]",0.60297626
54,Student,0.0,32001,712,0.5,149,6327,0,1,0,Personal Loan,Personal,3400,10.61,0.198,0.106,0.035,1,0.74089646,1133.5715889930725,0,"(0.604, 0.77]",0.53710514
20,Employed,1.9,20888,650,1.2,31,12713,0,0,0,Personal Loan,Education,37800,12.34,0.609,1.81,0.603,0,0.15157159,2578.232690244913,1,"(0.0578, 0.202]",0.13931082
36,Student,0.6,15000,652,6.6,115,1640,0,1,0,Personal Loan,Education,17400,11.33,0.109,1.16,0.387,1,0.70627385,5530.12427508831,0,"(0.604, 0.77]",0.5137348
18,Self-Employed,1.0,52131,633,2.0,362,7391,1,1,0,Personal Loan,Business,77700,13.25,0.142,1.49,0.497,0,0.26396912,9229.680398404598,1,"(0.202, 0.372]",0.21517916
33,Employed,12.4,22911,645,9.4,298,14015,0,1,0,Personal Loan,Debt Consolidation,40000,13.81,0.612,1.746,0.582,0,0.23864539,4295.617014169693,1,"(0.202, 0.372]",0.19808564
36,Student,0.2,17824,706,14.4,509,5706,0,1,0,Personal Loan,Education,17000,10.51,0.32,0.954,0.318,1,0.7877126,6026.001191139221,0,"(0.77, 0.839]",0.568706
41,Employed,12.4,41065,600,10.9,567,8772,0,1,0,Personal Loan,Personal,70800,13.05,0.214,1.724,0.575,1,0.53949726,17188.382585048676,0,"(0.372, 0.604]",0.40116063
45,Self-Employed,21.8,20787,568,15.0,3872,1505,0,1,0,Personal Loan,Business,3300,15.67,0.072,0.159,0.053,0,0.3089312,458.7628345191479,1,"(0.202, 0.372]",0.24552856
44,Employed,10.0,91012,695,20.3,4744,59547,0,0,0,Personal Loan,Medical,27400,12.66,0.654,0.301,0.1,0,0.22952983,2830.102777183056,1,"(0.202, 0.372]",0.19193263
35,Employed,16.7,18794,642,16.6,606,7924,0,1,0,Personal Loan,Personal,26300,13.76,0.422,1.399,0.466,0,0.4434297,5247.990599870682,0,"(0.372, 0.604]",0.33631504
55,Employed,16.3,78556,713,16.8,2024,44553,1,0,0,Personal Loan,Education,83000,10.53,0.567,1.057,0.352,0,0.06875767,2568.0989049375057,1,"(0.0578, 0.202]",0.083411425
28,Student,1.5,15000,616,7.0,471,6318,0,1,0,Personal Loan,Education,4100,14.46,0.421,0.273,0.091,1,0.523702,966.2302368879318,0,"(0.372, 0.604]",0.39049885
32,Employed,11.1,34210,576,0.7,23,6456,0,1,0,Personal Loan,Medical,15500,16.62,0.189,0.453,0.151,0,0.18391134,1282.7815856784582,1,"(0.0578, 0.202]",0.16114016
46,Employed,18.5,83807,574,8.0,536,32690,0,1,0,Personal Loan,Education,100000,16.16,0.39,1.193,0.398,0,0.25671703,11552.26618051529,1,"(0.202, 0.372]",0.210284
32,Employed,4.7,52756,661,13.9,1405,16045,0,0,0,Personal Loan,Education,5600,12.56,0.304,0.106,0.035,1,0.8161948,2056.810827255249,0,"(0.77, 0.839]",0.58793145
41,Employed,16.7,43234,631,10.5,273,12270,0,0,0,Personal Loan,Debt Consolidation,13500,14.79,0.284,0.312,0.104,1,0.6065328,3684.686833620072,0,"(0.604, 0.77]",0.44640964
30,Self-Employed,3.9,151344,656,6.0,1820,29508,0,0,0,Personal Loan,Personal,100000,11.85,0.195,0.661,0.22,1,0.79601127,35820.50710916519,0,"(0.77, 0.839]",0.57430756
23,Employed,2.6,15000,616,2.2,43,701,0,2,0,Personal Loan,Home Improvement,14700,14.83,0.047,0.98,0.327,0,0.39016494,2580.9410883486275,1,"(0.372, 0.604]",0.30036134
29,Employed,1.6,15000,682,3.0,180,2039,0,1,0,Personal Loan,Business,16400,11.31,0.136,1.093,0.364,0,0.55170083,4071.5521287918095,0,"(0.372, 0.604]",0.40939805
27,Self-Employed,3.0,58162,649,8.9,205,2742,0,4,0,Personal Loan,Personal,10000,14.33,0.047,0.172,0.057,0,0.5282912,2377.3105144500732,0,"(0.372, 0.604]",0.39359656
26,Employed,6.6,27979,583,4.0,54,9768,0,2,0,Personal Loan,Medical,55600,15.75,0.349,1.987,0.662,0,0.11539092,2887.0807971060276,1,"(0.0578, 0.202]",0.11488887
51,Employed,12.8,149279,626,21.4,15162,44335,0,0,0,Personal Loan,Personal,2300,13.14,0.297,0.015,0.005,1,0.6065328,627.7614605426788,0,"(0.604, 0.77]",0.44640964
27,Employed,4.7,46906,642,0.3,123,1860,0,2,0,Personal Loan,Education,20300,13.9,0.04,0.433,0.144,1,0.461948,4219.895047098398,0,"(0.372, 0.604]",0.3488149
18,Employed,0.0,15000,581,0.9,2,3398,0,0,0,Personal Loan,Business,12200,15.94,0.227,0.813,0.271,0,0.13434906,737.5763560831547,1,"(0.0578, 0.202]",0.1276856
26,Employed,3.0,15649,663,2.7,372,5157,0,0,0,Personal Loan,Education,7700,12.26,0.33,0.492,0.164,1,0.7408846,2567.1651461720467,0,"(0.604, 0.77]",0.5370971
40,Employed,4.0,113284,787,10.9,45535,36268,0,0,1,Personal Loan,Home Improvement,100000,9.71,0.32,0.883,0.294,1,0.8384834,37731.75269365311,0,"(0.77, 0.839]",0.60297626
18,Employed,0.0,17074,602,0.5,29,732,0,2,0,Personal Loan,Personal,24000,14.09,0.043,1.406,0.469,0,0.2576428,2782.542300224304,1,"(0.202, 0.372]",0.21090889
44,Employed,0.1,67771,693,10.9,64,18963,0,0,0,Personal Loan,Home Improvement,10300,12.84,0.28,0.152,0.051,1,0.77188355,3577.680241763592,0,"(0.77, 0.839]",0.55802137
33,Employed,13.0,67949,599,12.4,5569,14981,1,1,1,Personal Loan,Medical,43300,17.0,0.22,0.637,0.212,0,0.23528065,4584.443423822522,1,"(0.202, 0.372]",0.19581443
25,Student,1.2,18729,616,0.8,8,5024,0,0,0,Personal Loan,Debt Consolidation,34700,13.93,0.268,1.853,0.618,0,0.2830264,4419.457192718983,1,"(0.202, 0.372]",0.22804281
